country_cd,timezone,robotid
US,America/Chicago,5YWTQV3UWUBLDL5C
IL,Asia/Jerusalem,2XMC72KXTWR4B443
DE,Europe/Berlin,3VYGLQP65C27QCJO
CN,Asia/Shanghai,VW3VQ9QZSV5SMGT6
IL,Asia/Jerusalem,IVY6OHHSGVCHJBYP
CN,Asia/Shanghai,4RKUXUTTGLVASSRM
IL,Asia/Jerusalem,DMK25WEV01R96E5C
IL,Asia/Jerusalem,YWZVS587FPIVTF5P
IL,Asia/Jerusalem,5BX3YLVFZUP38DNF
IL,Asia/Jerusalem,JYGVGOD4EI3EF9B4
IL,Asia/Jerusalem,WAOCBZ9R0TFWL4VY
NL,Europe/Amsterdam,QLIIQQDMY5VZ3S8O
CN,Asia/Shanghai,389OE1Z0LYXSN8KB
CN,Asia/Shanghai,S4IW1VPEVMWWYLW9
DE,Europe/Berlin,K2104UOZ2U3B7AVR
IL,Asia/Jerusalem,91BOR1HWAO6W0IIN
IL,Asia/Jerusalem,DF4VHI0FJXPHFGIP
IL,Asia/Jerusalem,4SK9LRWXXK3RKWVF
IL,Asia/Jerusalem,BOZEX69PCTXNU05W
US,America/Chicago,YS6UA6LG195VX3XV
IL,Asia/Jerusalem,0V5ST80G84C3XUV7
IL,Asia/Jerusalem,1VC4IQDB6INNPGJI
IL,Asia/Jerusalem,EBPPMWM46FF3XTLF
IL,Asia/Jerusalem,LI47QGGVX0YD1C38
CA,America/Toronto,0QW1JZMIOO8O8IGS
BR,Asia/Jerusalem,61SLNEYGDCUK8J0F
IL,Asia/Jerusalem,U7LKYN0Z5PKRAM6L
IL,Asia/Jerusalem,KLZ7A261F8W9RR0N
GB,Europe/London,6R7SYQ31JBHLUTAC
IL,Asia/Jerusalem,HQJ6ID4GAAOZU62I
IL,Asia/Jerusalem,76FULTMYKJN48LOH
SE,Europe/Stockholm,PLRAL1KM5S8STDOM
IL,Asia/Jerusalem,MF8Z98OPYWN4G3WE
IL,Asia/Jerusalem,WD8KWKJDN2OFQLXB
IL,Asia/Jerusalem,LBI8O1CZUGCNTYUU
CN,Asia/Shanghai,HX4UJEHFBZ9SLV3H
IL,Asia/Jerusalem,HP8CJSI1OKUO8Y6W
JP,Asia/Tokyo,SPPZ54BV1V0URERZ
CN,Asia/Shanghai,LZO9MEYLO3NNR3DI
IL,Asia/Jerusalem,QC0DYWCTJ6ISBCTZ
IL,Asia/Jerusalem,CPFJBOZ1TZZKZUIV
FR,Europe/Paris,VKJZTHBHSMZ43MG7
IL,Asia/Jerusalem,7KQ513KQ9B8P60DH
FR,Europe/Paris,E0ILHJQKY2C6WUSI
PL,Europe/Warsaw,RA9441KO9DUT78SY
IL,Asia/Jerusalem,I8IOJKVBK3BFAJID
JP,Asia/Urumqi,AD2FL1H75L7OPZ38
FR,Europe/Paris,HHRC9HLQ3AGZRAM2
IL,Asia/Jerusalem,JBLH5TGENTCLJL3T
ES,Europe/Madrid,DOLCD95AYWK0BTIX
IL,Asia/Jerusalem,BL35Z9GWKSKCMQHT
IL,Asia/Jerusalem,TYIWNDK8QXDZ5SBA
IL,Asia/Jerusalem,9LUKYKH48RJK3WTD
IL,Asia/Jerusalem,F65AA607162Y54W1
BE,Europe/Brussels,VLV6F9JRN02OV5RU
MX,America/Mexico_City,TYBZPW6UACSJA9A0
IL,Asia/Jerusalem,MH6YNLXCPE0AQV8B
IL,Asia/Jerusalem,3THELLZ1RXCRZBFA
IL,Asia/Jerusalem,UYBRZ86X4YBU808A
AT,Europe/Vienna,CQBOOFSY4E3ZT2T4
US,America/Chicago,56WZF6U8RJZ7IZJA
AT,Europe/Vienna,PUUDC67SA09P0UAY
IL,Asia/Jerusalem,889E3GLFAEHHIEVD
IL,Asia/Jerusalem,89WGQ8TJHTUY7XBJ
IL,Asia/Jerusalem,QU4XQLDAK51SD1BL
IL,Asia/Jerusalem,P9MI4ITZ0VGGVRN9
IL,Asia/Jerusalem,GH0NG3PIWS3V40ZT
IL,Asia/Jerusalem,P45TPCSLXS4Y26OU
FR,Europe/Paris,P76XMS1WIEWZY7O3
NO,Europe/Oslo,L9J37B80HSIL31BL
US,America/Denver,UTHZD7VL1R3ZWJTD
IS,Atlantic/Reykjavik,F84HFP31E96YO9HA
IL,Asia/Jerusalem,ZF3VUPHAT69RMC41
PR,Asia/Jerusalem,WIO6HA7U6RLAU36J
SK,Europe/Bratislava,LCD3CX6N5N0G1CK5
IL,Asia/Jerusalem,7BTKVCFXF804E2VC
IL,Asia/Jerusalem,0O629AUAOL69YRRV
CN,Asia/Shanghai,4GWQDMVXADZ4TCL8
IL,Asia/Jerusalem,45OSRITOA2GOKK11
IL,Asia/Jerusalem,8K2O7KC1VNL3WNB5
IL,Asia/Jerusalem,L1CX9FC7CJFTZSM1
IL,Asia/Jerusalem,LTMMW422G4OZI56O
IL,Asia/Jerusalem,K6EU42XSP8YLFWCR
IL,Asia/Jerusalem,CPMEDZ6SFRCUWAG4
IL,Asia/Jerusalem,3QJ0BKHZMYB4DKV8
IL,Asia/Jerusalem,H5D7549NIW9EZT4B
IL,Asia/Jerusalem,PGWAC1IALD8ELN26
IL,Asia/Jerusalem,K4VHGG9CUT4U96GY
IL,Asia/Jerusalem,W9N83EDT9E3JOWOX
DE,Europe/Berlin,SZM5Z1POIF8O73ZC
IL,Asia/Jerusalem,VMQQQLF5HI50JUKX
IL,Asia/Jerusalem,03WAYE26E6UN9C11
FR,Europe/Paris,KD6962K8G93CFN98
IL,Asia/Jerusalem,5893U4ILKHRWXY3Z
IL,Asia/Jerusalem,2AQZNQWQRWGX28JB
IL,Asia/Jerusalem,8TQNRX40U22ADVAK
IL,Asia/Jerusalem,1NJDFTOMF8QW1J63
DE,Europe/Berlin,NCPS9X88FBUEK2PL
IL,Asia/Jerusalem,9XR1C5HQ13HESZX7
IL,Asia/Jerusalem,SSMSE5GOEHRYM5P1
IL,Asia/Jerusalem,6AB7YWJZF6VOLTC5
CN,Asia/Shanghai,Q6V5VTBP3XW9PFQG
ES,Europe/Madrid,V4GUEMB3R6J8N3WO
FR,Europe/Paris,O6M6QH2RHVB9BAMN
IL,Asia/Jerusalem,YGY2PS421EP0OP4S
IL,Asia/Jerusalem,4N4BAFHTHU0IKTOB
IL,Asia/Jerusalem,L2FMF5B98WZW2Z91
IL,Asia/Jerusalem,CYDQJBGXE9BW8TAJ
FR,Europe/Paris,RB2UML5UU4YES07S
IL,Asia/Jerusalem,I3J9GPWWKJYGKOO5
DE,Europe/Berlin,SJ6W9SCAMFBMWQHK
IL,Asia/Jerusalem,LFQ4XEHSU9C5D7B9
FR,Europe/Paris,O5ZIBL63L0D58T9R
IL,Asia/Jerusalem,OOYW5H16KPCY6ZO6
ES,Europe/Madrid,W1ZQI6X27GC0VUTG
CA,America/Toronto,WGP2VZWUK5KPE74L
FR,Europe/Paris,R30YJ98S2ZOOPEMU
IL,Asia/Jerusalem,PNAH1CKY972MTRFN
FR,Europe/Paris,V6AXLKH3JRNGCPIL
IL,Asia/Jerusalem,SG610XQPN9BORBS9
IL,Asia/Jerusalem,006Q50H53GXM7BYO
IL,Asia/Jerusalem,6Y698BI9UFKUPB83
IL,Asia/Jerusalem,HB21RIDGK21YQOH8
IL,Asia/Jerusalem,N9VKIP9TVCQK4UFO
CN,Asia/Shanghai,6ZK8GLK4X92DX3Z9
PL,Europe/Warsaw,G2JNYBWGWYTEEZ67
CN,Asia/Shanghai,SM1WZ57FYWX4KKHP
JP,Asia/Tokyo,4VO1N4OONTV2U3NT
IL,Asia/Jerusalem,CMW0PAYHT71FVQTA
IL,Asia/Jerusalem,ZGHG82A37QQV93D6
IL,Asia/Jerusalem,9LW7SVYU19LX91NY
IL,Asia/Jerusalem,M06FJ7FMOF7BITLX
IL,Asia/Jerusalem,MSZ845Z981TSBPDL
IL,Asia/Jerusalem,B57DQQOORB2L68MD
AT,Europe/Vienna,Y2H4LNAJH4YE3RLR
IL,Asia/Jerusalem,7SHCX3MDB1IABPQO
IL,Asia/Jerusalem,H5NN4EGF072UVG42
IL,Asia/Jerusalem,TBT64JKHHRDHM2Q5
CA,America/Vancouver,IQIRS6KFFUTH3GB9
IL,Asia/Jerusalem,EJYI2WUL2KL3UE74
DE,Europe/Berlin,1UVJ8FL89XN4FYBR
IL,Asia/Jerusalem,3HMNCHHY7N7VM1LP
CN,Asia/Shanghai,XT6PEOYZRTUBJ3S2
IL,Asia/Jerusalem,JFWFOLD71GHXLEP0
US,America/Denver,S6PU94YQYMCCHIV3
IL,Asia/Jerusalem,BFMPY0Y8E6OOX9HM
CN,Asia/Shanghai,Q3RNU25EOTARTY4I
HK,Asia/Hong_Kong,UX5NXUO3CBXUR8KD
IL,Asia/Jerusalem,P5BRYHKSO536UC1W
IL,Asia/Jerusalem,8TRW0KY2CEOLZSQA
IL,Asia/Jerusalem,7FSUN2J02KPQ9VTF
KZ,Asia/Almaty,K844C1SN1C3I6USL
IL,Asia/Jerusalem,OIMYCEUEY1XY4C5P
FR,Europe/Paris,9YM9HOF6GBG1MP4D
CN,Asia/Shanghai,XVN36DS3PNP7XQZ7
TH,Asia/Bangkok,R9UONKJWKP2699XV
IL,Asia/Jerusalem,8AV6ANLVTSZ1MTVH
IL,Asia/Jerusalem,JRO3ZR8MNT1QG9T5
IL,Asia/Jerusalem,QEHMEV0ORXO9YK0X
IL,Asia/Jerusalem,RG0ABYD9N5VE1IMY
IL,Asia/Jerusalem,DPOY7UN5LN14XI7G
IL,Asia/Jerusalem,ZLPXU4FCQGMCQRN1
IL,Asia/Jerusalem,47WH0ISRPUAQKANA
IL,Asia/Jerusalem,L98X2FNJK0T1ECU6
IL,Asia/Jerusalem,SYDPAAH360CBHMQA
IL,Asia/Jerusalem,B6S1HPP79D6SGJLZ
IL,Asia/Jerusalem,N1AY3MJU05M4PTIJ
GB,Europe/London,DWEWT1RLFE4UHINJ
AR,America/Argentina/Buenos_Aires,JTWRLI01H23JR6NO
TW,Asia/Taipei,KV0I9FEFZGH6925Y
IL,Asia/Jerusalem,I08X9299RU8EPFQ5
IL,Asia/Jerusalem,0R41L2XIWVIK4HP9
CN,Asia/Shanghai,KX30F838WU9E1TYP
CN,Asia/Shanghai,29O5S2CW3NJLCTNW
CA,America/Toronto,RO2KRLQKN8J9W025
IL,Asia/Jerusalem,0JFJ648PYFM556DW
US,America/Denver,OYVXJC5MITORDT68
AU,Australia/Sydney,I8P7VBNQ0K2RR1ZC
IL,Asia/Jerusalem,J7IEY5ST4M5I4V7Y
IL,Asia/Jerusalem,1R0RR15SWXC9NTO1
IL,Asia/Jerusalem,36HW976ZWEUJ94D5
IL,Asia/Jerusalem,OY33OY6L7TTZOOZ2
IL,Asia/Jerusalem,YPUSF6DYQ3D09JRO
IL,Asia/Jerusalem,1YIC7AV5UKK2KM5Z
TW,Asia/Taipei,IOT5LNQMP1O0Y5RG
IL,Asia/Jerusalem,UTGJNX60TGE0LT7F
IL,Asia/Jerusalem,26UHJUTU3X0Z4W92
IL,Asia/Jerusalem,4E73LIGV45TDI6KA
IL,Asia/Jerusalem,C9WY3JAFWMGVXR06
IL,Asia/Jerusalem,KLN4X59JNW69UHWF
IL,Asia/Jerusalem,2M8QM2VRG7DJ8DVH
IL,Asia/Jerusalem,VZJWVJJRPQ5ZTVCK
IL,Asia/Jerusalem,7RBXEMIG2OQQZNT1
IL,Asia/Jerusalem,KD5AQ567QPRQUUFN
IL,Asia/Jerusalem,SF0ZMTNFCYCYG3XT
IL,Asia/Jerusalem,KWVTGX1F65BOY6ME
IL,Asia/Jerusalem,ZP09K9LIOTS7PRDP
IL,Asia/Jerusalem,6LJ5OA5UDMR9DKEH
IL,Asia/Jerusalem,8FZMPO9NWCFG0YLM
IL,Asia/Jerusalem,1GIPO3DDZ7GF62DC
CZ,Europe/Prague,3ZRZXXVQVM0UJ55T
DE,Europe/Berlin,CS3T12WKADVJADRS
IL,Asia/Jerusalem,W0CAAI8M83TULNT9
CA,America/Edmonton,6SBKOW5BNSDCANTI
BE,Europe/Brussels,1BO2JZBUXEMNNIJT
IL,Asia/Jerusalem,VD8NOWQDH503OZB3
IL,Asia/Jerusalem,K8M40D85ANUJHIKS
CN,Asia/Shanghai,L72B1OQQZ2RU7NL8
IL,Asia/Jerusalem,DKUHLRJKTBDE2KDQ
IL,Asia/Jerusalem,VMO5H37IJLL1GO96
IL,Asia/Jerusalem,ZP6W39JVHL3D12RS
IL,Asia/Jerusalem,JVULWLF58065YEPY
CN,Asia/Shanghai,M1JCJ8SFYGS2SWWQ
PL,Europe/Warsaw,L2AKQ8WN3RT8ZSVI
IL,Asia/Jerusalem,7Y3TD81A4J59FLQ0
IL,Asia/Jerusalem,JY0GLNKDTCSLEPVF
AT,Europe/Vienna,M2T434Y3F3QQ8SC7
IL,Asia/Jerusalem,MQ0B29ZIIIFAPY64
IL,Asia/Jerusalem,VGIEBN0C9P5IYJGQ
US,America/Denver,1LKPMYUTYMYQ4ZRJ
IL,Asia/Jerusalem,7KIMA08PX79J71DJ
IL,Asia/Jerusalem,5YB6Y60306DHOA5G
IL,Asia/Jerusalem,326C2CILSINE70LI
FR,Europe/Paris,174UA1TP8R38WTFS
CA,America/Vancouver,OR9VH72HBDKJOCEV
IL,Asia/Jerusalem,76VSR1M3RY7HB5J0
IL,Asia/Jerusalem,XU4WEGVTTFFSGFX8
AT,Europe/Vienna,FGJKIRIV4XAV74PK
IL,Asia/Jerusalem,PEDJ7NF0HCG7MKFH
IL,Asia/Jerusalem,9D1RNMHMYKJM16DX
IL,Asia/Jerusalem,S2NLQ3LVMBGDZVCF
IL,Asia/Jerusalem,Q2S3KP31P64QASKO
IL,Asia/Jerusalem,WIHNW4ZYF69U91FI
IL,Asia/Jerusalem,M68Z99LZB5U6BANS
IL,Asia/Jerusalem,PH357AR527TOTSM4
IL,Asia/Jerusalem,GZ5NJI0V2A4AU054
IL,Asia/Jerusalem,Y79BIWWC5VKZT3UG
IL,Asia/Jerusalem,3NQSM3V8EJ35L0Q5
US,America/Denver,NB7BRKCR67TEVQ3J
IL,Asia/Jerusalem,B5VB0QCFM1NFI6LD
IL,Asia/Jerusalem,G4I4XIUNRDETM80V
NO,Europe/Oslo,YKRCMITHXYCPLDOL
IL,Asia/Jerusalem,GI12Y5BQY0QFD069
IL,Asia/Jerusalem,U8U0AGVT2SGULD02
IL,Asia/Jerusalem,AC35IJQZ6BW0LS96
IL,Asia/Jerusalem,GF1YVK9IGNL8BPW4
IL,Asia/Jerusalem,QLUXNU1QOMVCA2HP
IL,Asia/Jerusalem,R94VKWFZ0WF5S9CR
IL,Asia/Jerusalem,CVWEVBI5BG7JIUWS
IL,Asia/Jerusalem,EJ6AM9OQKX0CS07N
NO,Europe/Oslo,X5TSYPZPXE2EKFN3
IL,Asia/Jerusalem,F4LZXXY4HYNPGLEK
AT,Europe/Vienna,O0VFB7J73ZIRQBIH
CN,Asia/Shanghai,NYVTPO8UAEX4MAH5
IL,Asia/Jerusalem,8BJWVAW3FTFXJ7GY
BG,Europe/Sofia,CYQ1Q0PPJD10UKPS
IL,Asia/Jerusalem,98WZVK9NMSSV6DQH
IL,Asia/Jerusalem,TK9M3KYRO6OGPQKC
IL,Asia/Jerusalem,50AJJO0LMJYJF71F
TW,Asia/Taipei,XCMVOD0QYRAX6KK4
TR,Europe/Istanbul,6RNUWAZ9BRS23YVV
US,America/Denver,FSAPM2O8OOUZ8QK6
CA,America/St_Johns,RRSR7NWZLEO5BK68
IL,Asia/Jerusalem,ND1HX8II8BY6SS3M
IL,Asia/Jerusalem,1I834MMQG05WLPIF
IL,Asia/Jerusalem,2DG8XXZ0QY9SQFMO
IL,Asia/Jerusalem,I6KUJKC6ZSX85NTB
IL,Asia/Jerusalem,5YC6FF9CRB01WPJ0
,Africa/Windhoek,Z9JJM7JRIGJYLER2
IL,Asia/Jerusalem,XL9UDZPT9VLOPKQG
IL,Asia/Jerusalem,IFPDS9I5TJU93MSH
IL,Asia/Jerusalem,W9QU3UVDL6RDSUF0
AT,Europe/Vienna,1XU7INAFCE41ZQPL
IL,Asia/Jerusalem,JBQFOIL4TM1S5G9P
CN,Asia/Shanghai,XF8ANGUGN09VRQC3
IL,Asia/Jerusalem,O51Z9XHL2JCA9KN3
IL,Asia/Jerusalem,7U2QGJNNJZ8ZYV22
IL,Asia/Jerusalem,CGWQRS5A6O099WS0
CZ,Europe/Prague,50DLREL4MBT42ZZK
IL,Asia/Jerusalem,HFE9TP8KQVPZN7IP
FR,Europe/Paris,LD0IFC9MNODS1KOU
FR,Europe/Paris,40G7NHTQWB98ZK8A
IL,Asia/Jerusalem,7BNI583IZUYXZBOQ
NO,Europe/Oslo,8HFO0R564U4PEGF7
LV,Europe/Riga,9U6ZKCKBWL6XCIMB
IL,Asia/Jerusalem,0B2KYAN3CU6994I9
IL,Asia/Jerusalem,UI0YX8W7ALZC6CIX
IL,Asia/Jerusalem,1NESP982EI46TBCP
IL,Asia/Jerusalem,VJMAUSNJ6MWCXRWT
IL,Asia/Jerusalem,6R4ZON0T5I9B9AZN
IL,Asia/Jerusalem,I6WXA73V8QX4NOHW
PL,Europe/Warsaw,KFF0ROMTCCSNAX2F
IL,Asia/Jerusalem,D4C47XILXT301OZA
IL,Asia/Jerusalem,UJGQ2SEYMCSNUT4D
CN,Asia/Shanghai,AMHHJ58Y84GCI9VG
IL,Asia/Jerusalem,48AL6NPV0K0RHNXR
FR,Europe/Paris,47XC8ABK4TPMSWWX
IL,Asia/Jerusalem,A4XPQLJ4UUSN8MOE
IT,Europe/Rome,4VBPTTY1PU7869L2
IL,Asia/Jerusalem,0HJTKLCLL21G206B
IL,Asia/Jerusalem,KBTX72U5UV0PZU0K
IL,Asia/Jerusalem,TCFQ1OAQ49XBSVAU
IT,Europe/Rome,Y05401F8BDNH3HOR
AT,Europe/Vienna,Z4IKRX1JZ4I09WSE
IL,Asia/Jerusalem,ADG4FC3FI5G8NMI3
AT,Europe/Vienna,EDAV9CVWMAH6L3T2
BE,Europe/Brussels,QI7N8W69M78SNSEZ
IL,Asia/Jerusalem,E6DS2KJAZMWH6WWF
AT,Europe/Vienna,VIUIGNQX024BVXOG
FR,Europe/Paris,Z72P6BOTEIJSNLTA
IL,Asia/Jerusalem,6I64LDRT2N64APRP
CH,Europe/Zurich,FFD66WZAE9FAEEI3
RO,Europe/Bucharest,AD172YDDXVRNI251
CN,Asia/Shanghai,23BA6BZ9GQU5FHG7
IL,Asia/Jerusalem,FI3QSIS9B5DHWE0M
IL,Asia/Jerusalem,OS6DGM5F1SGQWZ2F
IL,Asia/Jerusalem,6UR6UF7REOTPSY64
IL,Asia/Jerusalem,FBPPRSV5MPRCSZJ4
IL,Asia/Jerusalem,A9H5FXXV47C2YWYT
IL,Asia/Jerusalem,6S7OMWRB56LB6WZY
IL,Asia/Jerusalem,R1ISTEFZPEAURDBZ
IL,Asia/Jerusalem,F58GO4W615AC6ADW
IL,Asia/Jerusalem,OBLBW26C8FFWJAK2
JP,Asia/Tokyo,084JEP1SUYJ4MEMZ
CN,Asia/Shanghai,PY2QF8I4AZU6NMD8
IL,Asia/Jerusalem,X75Y6V9FIXGJTOYR
IL,Asia/Jerusalem,BXAHGVBV3GKL6UW9
IL,Asia/Jerusalem,34155J63HGPECKX4
NO,Europe/Oslo,JEZQVTBLLTW5WKXU
CN,Asia/Shanghai,YBEQVELRP1U785QL
CN,Asia/Shanghai,AP6RB7QD7GLQ3MHB
BR,Asia/Jerusalem,NA63GPA8YJNR1UY0
IL,Asia/Jerusalem,HOARPA3HMIDEVK0A
IL,Asia/Jerusalem,6V67P80VCKHUCMZG
IL,Asia/Jerusalem,XJZ3LT36A6IMAWSQ
CH,Europe/Zurich,XGYZ5F3SCAR0OZ13
BE,Europe/Brussels,XGQFQIF3VK7YAT8N
IL,Asia/Jerusalem,NZREVIJGPA2QPOQM
IL,Asia/Jerusalem,HD68V675JFN9JLQL
JP,Asia/Tokyo,WLNKNGLGXL4KMLFW
DE,Europe/Berlin,JE36JMPJER7SXEWH
IL,Asia/Jerusalem,RZRP423N5YQLBPIM
IL,Asia/Jerusalem,LGXDMGWV97VBAH5J
IL,Asia/Jerusalem,QR7AFKQ6W5Y4P4VO
US,America/Denver,2I286WFESAEACIP1
CN,Asia/Shanghai,HM5AXAJ1LXQ0UZ6S
IL,Asia/Jerusalem,VHML1RQXFNFVLV4C
IL,Asia/Jerusalem,9363KPXIWS1VSNKJ
CH,Europe/Zurich,B0018JE7XR6W8AVZ
IL,Asia/Jerusalem,T9WDRVHETP5762IG
CN,Asia/Shanghai,PTSD4TD7N2N7VKZX
CN,Asia/Shanghai,4HMN2X5ZPUDBMTK7
IL,Asia/Jerusalem,1SEAOA82T80MO2HO
IL,Asia/Jerusalem,3ZOIDS59WJYRGJLJ
JP,Asia/Tokyo,DP0UYGX4EC9N0G9Z
IL,Asia/Jerusalem,1O0U94QTSOHMQF96
SI,Europe/Ljubljana,JSS7N9RHTBKFXX7Z
NO,Europe/Oslo,EWIR8N1ZN0U2VSJ5
IL,Asia/Jerusalem,TLA3VTTG3SIA9ZSF
IL,Asia/Jerusalem,3YYYBV4LIRVFBSB1
IL,Asia/Jerusalem,NQBO1S3RHCRMA9JC
PL,Europe/Warsaw,YSFPYAZW42Y7NIEG
FR,Europe/Paris,O6UI0QL2615G2N0Z
BE,Europe/Brussels,XMGQS1PTEAWORIUU
IL,Asia/Jerusalem,MDPWA3MIKIPR238P
IL,Asia/Jerusalem,359IOAU7TN4KE29I
ES,Europe/Madrid,3P6NYW1FU5KC6FDG
IL,Asia/Jerusalem,ZIOC60WD37PE8O3E
IL,Asia/Jerusalem,94UNP6I8BMG706DS
IL,Asia/Jerusalem,0LUIMBY6BJEUUFZY
CA,America/Vancouver,MZ59AYUHSPKGPEHL
FR,Europe/Paris,5RPHB1BNIRRY9MVW
IL,Asia/Jerusalem,TGS9NHD132WLCBAV
AT,Atlantic/Canary,97OHFXA20PE7FUEM
IL,Asia/Jerusalem,53UQIDXK7ZXC424F
IL,Asia/Jerusalem,JMPS4T1O4K8VCT3X
KR,Asia/Seoul,N5BDFB1SUAV38723
IS,Atlantic/Reykjavik,MDAQQ1VIPXJCS1FX
AT,Europe/Vienna,M1NIYZ2PBJ3ST7J5
IL,Asia/Jerusalem,M01QW5V5QS00SZHY
IL,Asia/Jerusalem,QHCAXYRFX5M1T4CA
IL,Asia/Jerusalem,12TT1FZMPURNTRKH
IL,Asia/Jerusalem,BXEI8PBNKT8FTHWW
IL,Asia/Jerusalem,DJK19C3KPLDJU4J3
IL,Asia/Jerusalem,WCFXQ85CFZUYADAD
FR,Europe/Paris,VNDWISUMB1XZWRX0
IL,Asia/Jerusalem,OD8842QPSHIW9KM7
IL,Asia/Jerusalem,FSI1DP6TPL9P9PTL
IL,Asia/Jerusalem,SVB1YXFAN8IGIAGJ
FR,Europe/Paris,1ULVEVNYSXA54A03
AU,Australia/Sydney,81WW8V058I28KME3
CA,America/Toronto,TKAMZOS0UBZ3QDE5
IL,Asia/Jerusalem,E6XZGJCXNJM3Y41U
PL,Europe/Warsaw,VPTKQLEUB5WLCZ9O
IL,Asia/Jerusalem,JO7VIQG0FQKG4MKU
US,America/Denver,ZI2SZH6DEMOQ1YF6
IL,Asia/Jerusalem,AOY778V1C1DP9LSU
IL,Asia/Jerusalem,YCII0VIRUH3RL5AT
DE,Europe/Berlin,U749OD0X4BJCT3WY
IL,Asia/Jerusalem,XZO4JM3JN54DZ5HG
IL,Asia/Jerusalem,QIJVI7KBETLIB143
IL,Asia/Jerusalem,U5HKSM8SUPFDJ9AB
IL,Asia/Jerusalem,DMUYRM70K00KWPDA
IL,Asia/Jerusalem,D3GAS0DDDJAVE4HY
IL,Asia/Jerusalem,CXFO7T0ISBZNYYTF
IT,Europe/Rome,JZ6R27OY8UYGPP48
IL,Asia/Jerusalem,G4NPWLWX1CWMKMUR
SE,Europe/Stockholm,LIBUE7SMB4N47PUX
IL,Asia/Jerusalem,J9EYGYQJ9STNTHRS
IL,Asia/Jerusalem,6ETANOMIR0BNF9AA
CN,Asia/Shanghai,DIRHO49S1TM8I2KJ
IL,Asia/Jerusalem,JKTD8ZEKJ7O1V9ZU
IL,Asia/Jerusalem,QISKXMMADDEDVADX
PL,Europe/Warsaw,2TCMNZA4FOZ3P06U
IL,Asia/Jerusalem,I0RVW03KXRMFXXRK
FR,Europe/Paris,NBGVVV8BUJO5RFSY
IL,Asia/Jerusalem,6B5B25X2L0A804NU
IL,Asia/Jerusalem,PCFNIUBMRV22UWBX
IL,Asia/Jerusalem,58IP7RVF1TWCUVWA
PT,Europe/Lisbon,NT2TNHCX1FWTYQDX
AT,Europe/Vienna,U6GK97DUBV8OR27L
IL,Asia/Jerusalem,7XI3YJ8C6U2S4NV6
IL,Asia/Jerusalem,1PTR7SN7BOIK6SD3
IL,Asia/Jerusalem,84AZX1VMZX9MQBUT
JP,Asia/Tokyo,6MW821V5W3N6Z9HQ
SE,Europe/Stockholm,AN7LMK9AMHO3G4VB
DE,Europe/Berlin,P8S0CXT5WZUZ3RC1
IL,Asia/Jerusalem,LP1SH3OJ81UJ37UN
IL,Asia/Jerusalem,ISYJ3W5JTZB36A08
IL,Asia/Jerusalem,POHMZ4UQN9SZBKDC
JP,Asia/Tokyo,28W0TG6VYIJJQX4N
IL,Asia/Jerusalem,BCWA44YDPHIO60JV
AT,Europe/Vienna,PMWXGKSVA0527UWB
CH,Europe/Zurich,G7UJ4XE6NERYPAP9
FR,Europe/Paris,UBFONO9F78VV3RNB
IL,Asia/Jerusalem,3G81SVDBP318DB94
IL,Asia/Jerusalem,01GE20EHH1RI8L5C
AT,Europe/Vienna,XMTM12P5WLYCNT7X
FR,Europe/Paris,MKJ5YFSWX7IXLVGO
IL,Asia/Jerusalem,3K8JU4WA41HJ2MIP
US,America/Denver,NE62RGP79EZRZHIF
BE,Europe/Brussels,JWJX4DUF852O5OOU
IL,Asia/Jerusalem,1Z7PB2A3H2TT7L3Z
PL,Europe/Warsaw,BI7CE5OSR8B0OQ78
CA,America/Halifax,EP0U0AVZJFKM6R4C
AE,Asia/Dubai,GAGDL6XHAVPPBRPI
CA,America/Edmonton,ENFBPHVZQGENDKH0
BR,Asia/Jerusalem,EUZ7WII34H66MNU3
IL,Asia/Jerusalem,6L6FUP8V4XKWZ246
IL,Asia/Jerusalem,H0PJ4UCMISKCOILS
CN,Asia/Shanghai,A55N4TAJL00MT5TC
IL,Asia/Jerusalem,3DBZC1X8TST4FWK5
CA,America/Vancouver,SMJV8RG2K4166N58
IL,Asia/Jerusalem,6T777JQY820K0KB7
IL,Asia/Jerusalem,9Q0BBVB4YPJWA06S
AT,Europe/Vienna,0TNHB0ALOQSTRSFT
IL,Asia/Jerusalem,0GARHSV3RICU0AWF
IL,Asia/Jerusalem,SIOQE5HT3WMYNXWX
IL,Asia/Jerusalem,JTVQFQ8SV5ASLTTM
FR,Europe/Paris,8JH7H9ANF2X4FEV0
IL,Asia/Jerusalem,KRPWLX9RW6SA4DJG
IL,Asia/Jerusalem,DWVB08INQUN6GEE8
IL,Asia/Jerusalem,RIQMMU167DHN2D83
CN,Asia/Shanghai,3XV4E55PETZX5G0T
DE,Europe/Berlin,IVDC23A447LD1ZG0
IL,Asia/Jerusalem,F3YXH1SFW2AGJPFC
CH,Europe/Zurich,E9MVUW79H6T2JU91
CN,Asia/Shanghai,423QSPIV7KLJCSJ5
IL,Asia/Jerusalem,5A9MX8GX9O5O00P7
SG,Asia/Singapore,FX6KPN2CVRX18CZH
AT,Europe/Vienna,EX2OZKYABDI7I6LP
IL,Asia/Jerusalem,4VARV7AUPHW056CK
IL,Asia/Jerusalem,V2FDHNBI1OKWH8E5
IT,Europe/Rome,BTE8MPS5PIAN0BJ9
